,date,open,close,high,low,volume,sema,lema,dif,dea,macd
30,2015-10-16,4.517,4.527,4.567,4.417,3030770.0,4.409454187078057,4.335787376682945,0.07366681039511214,0.06094259088372076,0.02544843902278275
31,2015-10-19,4.567,4.447,4.567,4.387,2617457.0,4.415258141948094,4.344792593673841,0.07046554827425311,0.06241468086187208,0.016101734824762057
32,2015-10-20,4.437,4.557,4.557,4.387,2611704.0,4.437152923929503,4.361857926680412,0.07529499724909083,0.06440429580713726,0.021781402883907147
33,2015-10-21,4.607,4.188,4.637,4.138,3521906.0,4.398690389598604,4.347964728852889,0.05072566074571494,0.062292681131490696,-0.02313404077155151
34,2015-10-22,4.208,4.288,4.298,4.128,2010358.0,4.3816117611069005,4.343200683025043,0.0384110780818574,0.05860794366015226,-0.04039373115658973
35,2015-10-23,4.298,4.288,4.337,4.188,1916418.0,4.367174661357938,4.338838567930976,0.02833609342696164,0.05393932386030511,-0.05120646086668694
36,2015-10-26,4.357,4.577,4.686,4.258,3990574.0,4.399522389308534,4.357566083975499,0.04195630533303518,0.052091961545268815,-0.020271312424467267
37,2015-10-27,4.487,4.497,4.537,4.288,2616331.0,4.414545236998638,4.368480523714625,0.046064713284012626,0.051163066879334806,-0.01019670719064436
38,2015-10-28,4.447,4.467,4.637,4.427,2594345.0,4.422627169022162,4.376160037500534,0.04646713152162807,0.050439543824872334,-0.00794482460648853
39,2015-10-29,4.487,4.467,4.527,4.427,1793787.0,4.429462323290318,4.383213605950453,0.04624871733986513,0.04979399237131719,-0.0070905500629041135
40,2015-10-30,4.447,4.447,4.487,4.367,1583260.0,4.432163291195449,4.3881488711226035,0.04401442007284562,0.04890388363331422,-0.009778927120937211
41,2015-11-02,4.337,4.278,4.437,4.268,1428282.0,4.408424564242613,4.379654471600286,0.02877009264232644,0.045803595859523864,-0.03406700643439485
42,2015-11-03,4.288,4.238,4.327,4.218,920940.0,4.38218548140145,4.368763585669348,0.013421895732101952,0.04081801108800271,-0.05479223071180152
43,2015-11-04,4.248,4.397,4.427,4.248,1733885.0,4.38446610306259,4.370928417059734,0.013537686002856653,0.03661834034620637,-0.04616130868669943
44,2015-11-05,4.387,4.477,4.587,4.357,3337895.0,4.398709829036053,4.379039680022301,0.01967014901375208,0.034009508328155934,-0.028678718628807706
45,2015-11-06,4.457,4.507,4.557,4.427,2454405.0,4.41537752091386,4.388801382846779,0.026576138067080812,0.032865386714694834,-0.012578497295228044
46,2015-11-09,4.497,4.537,4.637,4.407,2993909.0,4.434095955848442,4.400082040959671,0.0340139148887717,0.033042152145382746,0.0019435254867779111
47,2015-11-10,4.477,4.487,4.517,4.447,2080992.0,4.442237720500528,4.406684608072235,0.03555311242829351,0.033428580971421595,0.0042490629137438285
48,2015-11-11,4.537,4.567,4.617,4.487,2944551.0,4.461437266786043,4.418839717095307,0.04259754969073626,0.034839584682023604,0.015515930017425308
49,2015-11-12,4.567,4.487,4.587,4.447,2183707.0,4.465370922364013,4.4239986211117275,0.041372301252285304,0.035844855001156604,0.011054892502257399
50,2015-11-13,4.447,4.397,4.477,4.387,1580683.0,4.4548502201734275,4.421958446370157,0.032891773803270574,0.03539044416752522,-0.0049973407285092974
51,2015-11-16,4.337,4.457,4.457,4.308,1159648.0,4.455181011367999,4.424602448083505,0.03057856328449393,0.03465002982101636,-0.008142933073044853
52,2015-11-17,4.487,4.467,4.577,4.457,2152874.0,4.456999577054252,4.427797078127313,0.02920249892693949,0.033811828426021116,-0.009218658998163251
53,2015-11-18,4.447,4.567,4.666,4.407,3444367.0,4.473924764536383,4.438272574930324,0.03565218960605865,0.03409499513731944,0.003114388937478424
54,2015-11-19,4.607,4.786,4.836,4.517,4706383.0,4.521941249473848,4.464409430482903,0.057531818990944394,0.037701029104986815,0.03966157977191516
55,2015-11-20,4.766,5.155,5.265,4.716,6403103.0,4.619343331524239,4.516260964206115,0.10308236731812404,0.047760566966058196,0.11064360070413168
56,2015-11-23,5.165,4.956,5.195,4.936,4060561.0,4.671140457566443,4.5492445662730265,0.12189589129341627,0.059166836610885634,0.12545810936506127
57,2015-11-24,4.956,5.005,5.065,4.906,2265727.0,4.722506646376586,4.583397644039939,0.1391090023366468,0.07146639333054548,0.13528521801220264
58,2015-11-25,5.005,4.936,5.015,4.836,2384425.0,4.755353499589317,4.609797920377063,0.14555557921225404,0.08286532717089287,0.12538050408272233
59,2015-11-26,4.916,4.806,4.926,4.796,1878409.0,4.763145614516364,4.624476369985113,0.1386692445312505,0.09145092605581771,0.0944366369508656
60,2015-11-27,4.786,4.437,4.796,4.337,2706839.0,4.712967482810651,4.610461071238683,0.1025064115719676,0.09315183382096609,0.018709155502003028
61,2015-11-30,4.387,4.367,4.467,4.128,1868332.0,4.65974002580544,4.592272919584555,0.06746710622088514,0.08920021176990726,-0.043466211098044244
62,2015-12-01,4.387,4.427,4.437,4.327,1135721.0,4.623932905762611,4.579933744785999,0.04399916097661194,0.08224601707900117,-0.07649371220477846
63,2015-12-02,4.427,4.607,4.686,4.357,2006005.0,4.621327784101649,4.581953312719545,0.03937447138210448,0.07565024468768076,-0.07255154661115257
64,2015-12-03,4.557,4.577,4.587,4.507,1311485.0,4.614507993795849,4.581583917837485,0.03292407595836355,0.06907686148774421,-0.07230557105876131
65,2015-12-04,4.557,4.457,4.557,4.417,1321095.0,4.590275600245542,4.5722976869614325,0.017977913284109803,0.06121535685527383,-0.08647488714232805
66,2015-12-07,4.467,4.457,4.507,4.407,801831.0,4.569771379291679,4.563707617573364,0.0060637617183152415,0.05273037918071968,-0.09333323492480888
67,2015-12-08,4.417,4.317,4.437,4.298,1024445.0,4.53088302149725,4.54533494972034,-0.014451928223089716,0.04239451910393515,-0.11369289465404973
68,2015-12-09,4.288,4.327,4.437,4.258,1100129.0,4.499516093436963,4.52908169312247,-0.029565599685507316,0.03132362240688676,-0.12177844418478816
69,2015-12-10,4.308,4.248,4.347,4.238,1024524.0,4.4608209869005675,4.5081651456544405,-0.04734415875387299,0.0192207858392522,-0.13312988918625038
70,2015-12-11,4.228,4.228,4.258,4.198,680707.0,4.425002120593023,4.487323897030579,-0.062321776437555876,0.006675687669837711,-0.13799492821478718
71,2015-12-14,4.198,4.327,4.337,4.178,722149.0,4.409924781181001,4.475401294294498,-0.06547651311349689,-0.004424717239279701,-0.12210359174843438
72,2015-12-15,4.337,4.317,4.397,4.298,703225.0,4.395628588718719,4.463625101833542,-0.06799651311482258,-0.01420504297649504,-0.10758294027665508
73,2015-12-16,4.317,4.288,4.347,4.288,649013.0,4.379070273462375,4.450571945835348,-0.07150167237297289,-0.02301994674850533,-0.09696345124893513
74,2015-12-17,4.308,4.357,4.377,4.298,875865.0,4.37567483448461,4.443619044251027,-0.06794420976641646,-0.029931396847137505,-0.07602562583855792
75,2015-12-18,4.357,4.337,4.397,4.308,830852.0,4.369724841723592,4.435698504986709,-0.06597366326311693,-0.03547637789550123,-0.0609945707352314
76,2015-12-21,4.327,4.397,4.397,4.298,1199820.0,4.373921030795574,4.432824277355122,-0.05890324655954782,-0.03908052087728013,-0.03964545136453537
77,2015-12-22,4.387,4.397,4.417,4.347,890582.0,4.377471649229083,4.430164052640306,-0.052692403411223054,-0.04117466124428139,-0.023035484333883333
78,2015-12-23,4.397,4.367,4.437,4.337,1161803.0,4.375860623281254,4.425474502572899,-0.049613879291645624,-0.04247300489161563,-0.014281748800059987
79,2015-12-24,4.367,4.308,4.367,4.278,771827.0,4.365420510999081,4.416754210604588,-0.05133369960550738,-0.043836190834186266,-0.014995017542642222
80,2015-12-25,4.317,4.357,4.387,4.298,682686.0,4.364125046047291,4.412319271897045,-0.048194225849754524,-0.044506658650445355,-0.007375134398618338
81,2015-12-28,4.357,4.268,4.357,4.268,772872.0,4.34933656079935,4.401609500414571,-0.052272939615220615,-0.045701472449779595,-0.013142934330882039
82,2015-12-29,4.268,4.288,4.288,4.238,443653.0,4.339900157853842,4.393179803039166,-0.05327964518532369,-0.046867346287362215,-0.012824597795922946
83,2015-12-30,4.298,4.278,4.317,4.258,435171.0,4.330377048980372,4.384634657433366,-0.054257608452993544,-0.0480043106126062,-0.012506595680774682
84,2015-12-31,4.268,4.238,4.288,4.208,545897.0,4.3161651856117755,4.373757145023264,-0.057591959411488425,-0.04947933450934002,-0.016225249804296807
85,2016-01-04,4.248,3.849,4.248,3.839,892845.0,4.244293577175543,4.33483427429395,-0.09054069711840729,-0.05579647085894272,-0.06948845251892913
86,2016-01-05,3.719,3.859,3.969,3.55,1078109.0,4.185017613320619,4.2995436602821275,-0.11452604696150814,-0.064831794665248,-0.0993885045925203
87,2016-01-06,3.869,3.988,3.998,3.849,829841.0,4.154707198764869,4.27643990415738,-0.12173270539251124,-0.07358578454297739,-0.09629384169906771
88,2016-01-07,3.959,3.629,3.959,3.61,215127.0,4.073829139948477,4.228430505131001,-0.15460136518252465,-0.08604972437755459,-0.13710328160994012
89,2016-01-08,3.749,3.719,3.819,3.52,939353.0,4.019240025368147,4.19065784070378,-0.1714178153356336,-0.09918328071255944,-0.14446906924614833
90,2016-01-11,3.689,3.58,3.809,3.56,946159.0,3.951664619958091,4.145382783454123,-0.19371816349603144,-0.11372711246862693,-0.159982102054809
91,2016-01-12,3.59,3.58,3.649,3.52,567640.0,3.894485435562662,4.103467308618327,-0.20898187305566474,-0.12838169412012454,-0.1612003578710804
92,2016-01-13,3.57,3.5,3.62,3.49,520404.0,3.833795357691125,4.05873117277281,-0.22493581508168514,-0.14323617692661095,-0.1633992763101484
93,2016-01-14,3.42,3.55,3.55,3.38,665084.0,3.7901345268190063,4.021020178058856,-0.2308856512398494,-0.15672071347842256,-0.14832987552285365
94,2016-01-15,3.51,3.36,3.52,3.34,628710.0,3.7239599757518227,3.9720229928096478,-0.24806301705782507,-0.17077337736827763,-0.15457927937909488
95,2016-01-18,3.3,3.35,3.41,3.271,518377.0,3.6664276655519696,3.92591870138855,-0.2594910358365805,-0.18442224938176385,-0.1501375729096333
96,2016-01-19,3.35,3.5,3.56,3.32,753335.0,3.640823406964127,3.89435109049139,-0.25352768352726285,-0.1950538556103207,-0.11694765583388428
97,2016-01-20,3.46,3.43,3.5,3.39,593682.0,3.6083890341440443,3.859936465429197,-0.2515474312851529,-0.20374517561962524,-0.0956045113310553
98,2016-01-21,3.35,3.32,3.46,3.32,470662.0,3.564021487515175,3.819921525864134,-0.25590003834895914,-0.2117690011819739,-0.08826207433397049
99,2016-01-22,3.36,3.35,3.39,3.29,365224.0,3.531095102990422,3.785096692760682,-0.2540015897702599,-0.21826632286438205,-0.07147053381175567
100,2016-01-25,3.37,3.37,3.41,3.34,328349.0,3.50631123982629,3.7543358417019848,-0.24802460187569464,-0.2228445198506696,-0.05036016405005006
101,2016-01-26,3.34,3.031,3.35,3.031,832458.0,3.4331864307891435,3.700734518309283,-0.26754808752013925,-0.22972199207350996,-0.07565219089325859
102,2016-01-27,3.041,2.941,3.081,2.752,917071.0,3.3574654388872176,3.6444375713316393,-0.28697213244442166,-0.23852970627330894,-0.09688485234222544
103,2016-01-28,2.902,2.832,2.981,2.812,513141.0,3.27662459983198,3.584236894993752,-0.30761229516177213,-0.24915779717435496,-0.11690899597483434
104,2016-01-29,2.842,2.951,3.001,2.832,556500.0,3.226528506342368,3.537315941473748,-0.31078743513137974,-0.25863928016556365,-0.10429630993163219
105,2016-02-01,2.941,2.922,2.971,2.882,413218.0,3.179677965949332,3.491723922016935,-0.3120459560676032,-0.266855692010415,-0.09038052811437647
106,2016-02-02,2.922,2.991,3.021,2.922,401970.0,3.1506505860714555,3.454623420155899,-0.30397283408444364,-0.2725660216588344,-0.06281362485121844
107,2016-02-03,2.971,3.031,3.071,2.941,400677.0,3.1322428033300613,3.4232361987428814,-0.2909933954128201,-0.2754010022777781,-0.03118478627008403
108,2016-02-04,3.021,3.041,3.081,3.011,424366.0,3.1182054487981055,3.394915965923044,-0.27671051712493844,-0.275602466102908,-0.0022161020440608636
109,2016-02-05,3.061,3.011,3.061,3.011,313224.0,3.101712302656689,3.366471756860343,-0.264759454203654,-0.273934310408655,0.01834971241000205
110,2016-02-15,2.932,2.971,2.991,2.892,328144.0,3.0816027174546408,3.3371718401048702,-0.25556912265022946,-0.27110889688235773,0.031079548464256535
111,2016-02-16,2.981,3.101,3.141,2.961,661980.0,3.0845869147916547,3.319674470999396,-0.23508755620774124,-0.26556715212169324,0.06095919182790399
112,2016-02-17,3.081,3.111,3.131,3.051,627247.0,3.088650466387914,3.304214518591139,-0.21556405220322494,-0.25787436747011505,0.08462063053378022
113,2016-02-18,3.151,3.231,3.34,3.151,1346920.0,3.110550394753327,3.2987903814141677,-0.18823998666084085,-0.2471613857497204,0.11784279817775911
114,2016-02-19,3.191,3.201,3.231,3.171,525861.0,3.12446571870055,3.2915456112295742,-0.16707989252902422,-0.23484115596757488,0.1355225268771013
115,2016-02-22,3.231,3.271,3.31,3.231,590882.0,3.147009454371607,3.290023512131259,-0.1430140577596517,-0.22071391003521026,0.15539970455111712
116,2016-02-23,3.251,3.261,3.31,3.231,514808.0,3.1645464614483143,3.287873358169701,-0.12332689672138653,-0.2057312925536557,0.16480879166453832
117,2016-02-24,3.251,3.3,3.31,3.241,556417.0,3.185385467436609,3.288771730135413,-0.10338626269880402,-0.18998590330194817,0.1731992812062883
118,2016-02-25,3.29,3.011,3.29,2.981,927472.0,3.1585569339224397,3.2681938788517306,-0.10963694492929088,-0.17762452506202678,0.1359751602654718
119,2016-02-26,3.041,3.061,3.081,2.961,527059.0,3.1435481748279193,3.252844687076977,-0.1092965122490579,-0.16711252307011817,0.11563202164212055
120,2016-02-29,3.041,2.922,3.041,2.822,633361.0,3.109463840182264,3.2283354598433824,-0.11887161966111837,-0.15969084561022392,0.08163845189821112
121,2016-03-01,2.922,2.981,3.001,2.922,416733.0,3.0897001724340742,3.21001278255692,-0.12031261012284578,-0.1536326555267085,0.06664009080772543
122,2016-03-02,2.991,3.131,3.151,2.971,764393.0,3.096053992067175,3.204159530664248,-0.10810553859707284,-0.1466284836830311,0.07704589017191654
123,2016-03-03,3.131,3.171,3.271,3.111,1008929.0,3.107584147145393,3.2017030930332764,-0.0941189458878835,-0.13855009324486056,0.08886229471395413
124,2016-03-04,3.161,3.181,3.281,3.111,1124650.0,3.118878893748049,3.200169428783301,-0.08129053503525219,-0.12974093043586438,0.09690079080122438
125,2016-03-07,3.231,3.221,3.29,3.191,776271.0,3.1345898331827713,3.201712528900658,-0.06712269571788676,-0.12010735585691112,0.10596932027804873
126,2016-03-08,3.211,3.181,3.221,3.071,605825.0,3.1417298588513236,3.200178180181936,-0.058448321330612174,-0.11062135053937655,0.10434605841752875
127,2016-03-09,3.111,3.111,3.141,3.081,328018.0,3.137002188256368,3.1935720409549453,-0.05656985269857717,-0.10230573548264647,0.0914717655681386
128,2016-03-10,3.091,3.121,3.181,3.091,490258.0,3.1345403131389267,3.1881960719211597,-0.053655758782233054,-0.09482112367930845,0.08233072979415079
129,2016-03-11,3.091,3.141,3.151,3.081,335276.0,3.135534111117921,3.1846999086495353,-0.04916579753161443,-0.08779722734629389,0.07726285962935892
130,2016-03-14,3.171,3.241,3.271,3.161,703338.0,3.151759632489477,3.188870460240847,-0.03711082775136987,-0.07999931971386305,0.08577698392498637
131,2016-03-15,3.241,3.34,3.36,3.221,1331238.0,3.180719689037233,3.2000656745711504,-0.01934598553391753,-0.07066803752985981,0.10264410399188456
132,2016-03-16,3.29,3.32,3.42,3.29,685922.0,3.2021474291901564,3.208950017291702,-0.006802588101545659,-0.06084258376945413,0.10807999133581694
133,2016-03-17,3.32,3.38,3.4,3.32,667379.0,3.229509363166094,3.221620807127648,0.007888556038445849,-0.050268562258539894,0.11631423659397148
134,2016-03-18,3.39,3.41,3.43,3.37,780066.0,3.257277153452692,3.2355752504621367,0.02170190299055541,-0.039196182987670435,0.12179617195645169
135,2016-03-21,3.42,3.639,3.749,3.42,1563860.0,3.31600374523718,3.2654594160092323,0.05054432922794749,-0.02538995033723804,0.15186855913037106
136,2016-03-22,3.629,3.55,3.629,3.52,641191.0,3.352003169050983,3.286537051911445,0.06546611713953787,-0.011412093800742503,0.15375642188056074
137,2016-03-23,3.52,3.61,3.769,3.51,1011525.0,3.3916949892008463,3.3104978551095847,0.08119713409126161,0.0028354797224902375,0.15672330873754275
138,2016-03-24,3.58,3.5,3.629,3.5,745581.0,3.408357298555934,3.3245353682675556,0.08382193028837825,0.015294933656729327,0.13705399326329787
139,2016-03-25,3.5,3.57,3.649,3.49,1201035.0,3.4332254064721375,3.34271831406689,0.09050709240524757,0.026866035003461113,0.1272821148035729
140,2016-03-28,3.59,3.53,3.6,3.51,635077.0,3.448113805477302,3.3565913003379504,0.09152250513935156,0.03681318425572278,0.10941864176725756
141,2016-03-29,3.54,3.47,3.56,3.41,512568.0,3.4514809123271157,3.3649920954691117,0.08648881685800403,0.04445558927183945,0.08406645517232915
142,2016-03-30,3.48,3.53,3.55,3.48,480293.0,3.4635607719696075,3.3772151062519327,0.08634566571767488,0.05090021641762452,0.07089089860010071
143,2016-03-31,3.53,3.5,3.55,3.48,478744.0,3.4691668070514066,3.3863104234599506,0.08285638359145597,0.055816549829158735,0.05407966752459448
144,2016-04-01,3.49,3.49,3.54,3.41,635981.0,3.4723719136589795,3.393991242219598,0.07838067143938154,0.05928795315391327,0.03818543657093655
145,2016-04-05,3.49,3.58,3.669,3.48,905492.0,3.48893008078879,3.4077698504143705,0.08116023037441966,0.06265291888023104,0.03701462298837724
146,2016-04-06,3.59,3.6,3.659,3.56,632812.0,3.506017760667808,3.4220092946145697,0.08400846605323808,0.06593838767614935,0.03614015675417748
147,2016-04-07,3.6,3.54,3.659,3.53,643052.0,3.5112457974882405,3.430749445675849,0.08049635181239134,0.06817807446638141,0.024636554692019863
148,2016-04-08,3.52,3.56,3.58,3.5,481532.0,3.518746444028627,3.440323661033101,0.07842278299552596,0.0697541834708896,0.017337199049272722
149,2016-04-11,3.58,3.729,3.849,3.58,1772146.0,3.551093144947723,3.46170730081051,0.08938584413721307,0.07277443895805587,0.0332228103583144
150,2016-04-12,3.709,3.669,3.759,3.659,724526.0,3.5692326611098126,3.4770624533709475,0.09217020773886508,0.07575840338590575,0.03282360870591866
151,2016-04-13,3.689,3.689,3.799,3.679,1013094.0,3.5876584055546297,3.492761661355882,0.09489674419874783,0.078702763510986,0.03238796137552366
152,2016-04-14,3.719,3.779,3.789,3.679,767357.0,3.6170955739310737,3.5139646643963203,0.10313090953475346,0.08246093982236467,0.041339939424777566
153,2016-04-15,3.809,3.829,3.939,3.769,1637678.0,3.6496962548649736,3.5373007814350683,0.1123954734299053,0.08706625268509416,0.050658441489622286
154,2016-04-18,3.819,3.799,3.929,3.729,990222.0,3.6726660618089544,3.5566860366122857,0.11598002519666872,0.09151452537920783,0.048930999634921785
155,2016-04-19,3.829,3.809,3.899,3.789,558514.0,3.693640513838447,3.5753760739836546,0.11826443985479251,0.09562989683700988,0.04526908603556526
156,2016-04-20,3.819,3.719,3.839,3.55,1205384.0,3.6975419732479327,3.58601494348624,0.11152702976169282,0.09807560959466335,0.02690284033405893
157,2016-04-21,3.689,3.53,3.719,3.52,1131653.0,3.6717662850558543,3.581865666685221,0.08990061837063346,0.09681791863711597,-0.013834600532965036
158,2016-04-22,3.54,3.48,3.629,3.41,1388132.0,3.6422637796625605,3.5743200251592278,0.06794375450333279,0.09237573953959792,-0.048863970072530266
159,2016-04-25,3.48,3.44,3.53,3.39,697178.0,3.611146275099013,3.5643703489967624,0.046775926102250676,0.08536038362614258,-0.07716891504778381
160,2016-04-26,3.45,3.45,3.47,3.41,466988.0,3.586354540468344,3.5558984360759345,0.030456104392409422,0.07691357143631986,-0.09291493408782087
161,2016-04-27,3.44,3.39,3.46,3.37,680978.0,3.5561461496270073,3.5436096157332,0.012536533893807267,0.06700941181437736,-0.10894575584114019
162,2016-04-28,3.41,3.34,3.41,3.261,864319.0,3.5228928958381873,3.528527368223273,-0.005634472385085854,0.05583342962982787,-0.12293580402982744
163,2016-04-29,3.31,3.35,3.41,3.29,494468.0,3.496293988786125,3.5153030750860745,-0.019009086299949463,0.04431919640984758,-0.12665656541959408
164,2016-05-03,3.36,3.42,3.43,3.35,937265.0,3.484556452049786,3.5082435664724296,-0.023687114422643596,0.033856687050991596,-0.11508760294727038
165,2016-05-04,3.4,3.39,3.42,3.37,561768.0,3.470009305580575,3.4994847589907527,-0.029475453410177543,0.02411328082618753,-0.10717746847273014
166,2016-05-05,3.39,3.38,3.4,3.35,333040.0,3.4561617201066297,3.4906340129172495,-0.03447229281061981,0.015100115651287192,-0.099144816923814
167,2016-05-06,3.38,3.36,3.52,3.35,1366086.0,3.441367609320985,3.480957395896768,-0.03958978657578305,0.0066862845394247816,-0.09255214223041566
168,2016-05-09,3.32,3.251,3.39,3.241,875941.0,3.4120802848100484,3.463923476463198,-0.051843191653149656,-0.0023182502594377608,-0.09904988278742378
169,2016-05-10,3.29,3.271,3.32,3.251,427907.0,3.3903756256084927,3.449632818859432,-0.059257193250939366,-0.011078087642749763,-0.0963582112163792
170,2016-05-11,3.29,3.261,3.32,3.241,444165.0,3.370471683207178,3.43565999055811,-0.06518830735093184,-0.0194027368286272,-0.09157114104460928
171,2016-05-12,3.251,3.221,3.251,3.181,380228.0,3.3474760396368355,3.4197592221681323,-0.07228318253129684,-0.027538190013656,-0.08948998503528169
172,2016-05-13,3.271,3.34,3.47,3.241,1638892.0,3.3463258796927065,3.4138511218841607,-0.06752524219145428,-0.033690044194857466,-0.06767039599319363
173,2016-05-16,3.35,3.31,3.35,3.261,1343289.0,3.3407372828169044,3.4061584344307354,-0.065421151613831,-0.03857175302854687,-0.05369879717056826
174,2016-05-17,3.31,3.251,3.31,3.221,736774.0,3.3269315469989165,3.3946652007993365,-0.06773365380042007,-0.04305819930114365,-0.049350908998552837
175,2016-05-18,3.211,3.131,3.231,3.101,762948.0,3.2967882320760014,3.3751344195905424,-0.07834618751454103,-0.04848712056474418,-0.05971813389959371
176,2016-05-19,3.131,3.131,3.171,3.121,437951.0,3.271282350218151,3.357050366567012,-0.08576801634886078,-0.05422264299307063,-0.0630907467115803
177,2016-05-20,3.101,3.111,3.121,3.071,423239.0,3.2466235271076633,3.3388243930111656,-0.0922008659035023,-0.060065446517753134,-0.06427083877149832
178,2016-05-23,3.111,3.121,3.161,3.101,387553.0,3.2272968306295593,3.3226892360031313,-0.09539240537357196,-0.06550036326480274,-0.05978408421753845
179,2016-05-24,3.131,3.091,3.141,3.081,328278.0,3.2063280874557796,3.3055270538423693,-0.09919896638658976,-0.07068476374507812,-0.057028405283023276
180,2016-05-25,3.101,3.131,3.171,3.101,612378.0,3.1947391509241205,3.292599112398111,-0.09785996147399034,-0.0748655633956803,-0.045988796156620076
181,2016-05-26,3.111,3.111,3.131,3.061,365988.0,3.1818562046281014,3.279147315186011,-0.09729111055790973,-0.07831564757448504,-0.037950925966849375
182,2016-05-27,3.111,3.101,3.121,3.091,253027.0,3.16941678853147,3.2659512076746524,-0.0965344191431825,-0.08111853550813096,-0.03083176727010309
183,2016-05-30,3.101,3.111,3.141,3.091,317537.0,3.160429590295859,3.254473332313237,-0.09404374201737786,-0.08310702881724596,-0.021873426400263796
